      console.error(	error); // Failed expandedResults.push(...fileResults); } } return expandedResults; } /** * BM25 * @param query Text * @param limit * @returns BM25 */ async function searchWithBM25(query: string, limit: number = 10): Promise<Array<{id: string, score: number, content: string}>> { const index = getBM25Index(); if (!index) { console.warn('BM25 ， BM25 '); return []; } return index.search(query, limit).flatMap(result => { const content = index.getDocument(result.id); return content === undefined ? [] : [{ ...result, content }]; }); } /** * MarkdownFile， Vector */ export async function processMarkdownFile( filePath: string, fileContent?: string ): Promise<boolean> { try { // FileYes skills Folder ， Yes const pathParts = filePath.split('/'); if (pathParts.some(part => isSkillsFolder(part))) { return false; } const workspace = await getWorkspacePath() let content = '' if (workspace.isCustom) { content = fileContent || await readTextFile(filePath) } else { const { path, baseDir } = await getFilePathOptions(filePath) content = fileContent || await readTextFile(path, { baseDir }) } const vectorDocumentKey = getVectorDocumentKey(filePath); const legacyFilename = filePath.split('/').pop() || filePath; // File ， 。 if (!content || content.trim().length === 0) { await deleteVectorDocumentsByFilename(vectorDocumentKey); if (legacyFilename !== vectorDocumentKey) { await deleteVectorDocumentsByFilename(legacyFilename); } return true; } const store = await Store.load('store.json') const chunkSize = await store.get<number>('ragChunkSize'); const chunkOverlap = await store.get<number>('ragChunkOverlap'); const chunks = chunkText(content, chunkSize, chunkOverlap).filter(chunk => chunk.trim().length > 0); // ， 。 if (chunks.length === 0) { await deleteVectorDocumentsByFilename(vectorDocumentKey); if (legacyFilename !== vectorDocumentKey) { await deleteVectorDocumentsByFilename(legacyFilename); } return true; } const scope = await resolveRetrievalScope({}, store); if (!isPathAllowedForRag(vectorDocumentKey, scope)) { await deleteVectorDocumentsByFilename(vectorDocumentKey); if (legacyFilename !== vectorDocumentKey) { await deleteVectorDocumentsByFilename(legacyFilename); } return true; } const existingDocuments = await getVectorDocumentsByFilename(vectorDocumentKey); const existingChunks = existingDocuments .sort((a, b) => a.chunk_id - b.chunk_id) .map(document => document.content); if ( existingChunks.length === chunks.length && generateContentHash(existingChunks.join('\u0000')) === generateContentHash(chunks.join('\u0000')) ) { getBM25Index()?.replaceByFilename(vectorDocumentKey, chunks); return true; } const embeddings: Array<number[] | null> = []; const embeddingBatchSize = 16; for (let offset = 0; offset < chunks.length; offset += embeddingBatchSize) { embeddings.push(...await fetchEmbeddings(chunks.slice(offset, offset + embeddingBatchSize))); } if (embeddings.length !== chunks.length || embeddings.some(embedding => !embedding)) { console.error( — translated from Chinese
);
      return false;
    }

    // 新向量全部计算成功后再替换，避免中途失败破坏旧索引。
    await deleteVectorDocumentsByFilename(vectorDocumentKey);
    if (legacyFilename !== vectorDocumentKey) {
      await deleteVectorDocumentsByFilename(legacyFilename);
    }

    // 处理每个文本块
    for (let i = 0; i < chunks.length; i++) {
      const chunk = chunks[i];

      const embedding = embeddings[i];
      if (!embedding) continue;

      // 保存到数据库
      await upsertVectorDocument({
        filename: vectorDocumentKey,
        chunk_id: i,
        content: chunk,
        embedding: JSON.stringify(embedding),
        updated_at: Date.now()
      });
    }

    const bm25Index = getBM25Index();
    if (bm25Index) {
      bm25Index.replaceByFilename(
        vectorDocumentKey,
        chunks
      );
    }

    return true;
  } catch (error) {
    console.error(	); return false; } // Vector ， Failed 。 await deleteVectorDocumentsByFilename(vectorDocumentKey); if (legacyFilename !== vectorDocumentKey) { await deleteVectorDocumentsByFilename(legacyFilename); } // Text for (let i = 0; i < chunks.length; i++) { const chunk = chunks[i]; const embedding = embeddings[i]; if (!embedding) continue; // Save await upsertVectorDocument({ filename: vectorDocumentKey, chunk_id: i, content: chunk, embedding: JSON.stringify(embedding), updated_at: Date.now() }); } const bm25Index = getBM25Index(); if (bm25Index) { bm25Index.replaceByFilename( vectorDocumentKey, chunks ); } return true; } catch (error) { console.error( — translated from Chinese
, error);
    return false;
  }
}

/**
 * 获取工作区目录树
 */
async function getWorkspaceFiles(): Promise<DirTree[]> {
  const workspace = await getWorkspacePath();
  
  // 递归处理目录的辅助函数
  async function processDirectory(dirPath: string, useCustomPath: boolean): Promise<DirTree[]> {
    let entries: DirEntry[];
    
    if (useCustomPath) {
      entries = await readDir(dirPath);
    } else {
      entries = await readDir(dirPath, { baseDir: BaseDirectory.AppData });
    }
    
    const result: DirTree[] = [];
    
    for (const entry of entries) {
      if (entry.name === '.DS_Store' || entry.name.startsWith('.')) continue;
      if (!entry.isDirectory && !entry.name.endsWith('.md')) continue;
      
      // 创建DirTree对象
      const item: DirTree = {
        name: entry.name,
        isFile: !entry.isDirectory,
        isDirectory: entry.isDirectory,
        isSymlink: false, // Tauri FS API不直接提供isSymlink
        children: [],
        isLocale: true,
        isEditing: false
      };
      
      // 如果是目录，递归读取子目录
      if (entry.isDirectory) {
        const childPath = await join(dirPath, entry.name);
        // 递归处理子目录
        item.children = await processDirectory(childPath, useCustomPath);
        
        // 设置父级关系
        item.children.forEach(child => {
          child.parent = item;
        });
      }
      
      result.push(item);
    }
    
    return result;
  }
  
  // 开始处理根目录
  const rootPath = workspace.isCustom ? workspace.path : 'article';
  return await processDirectory(rootPath, workspace.isCustom);
}

/**
 * 处理工作区中的所有Markdown文件（支持并行处理）
 */
export async function processAllMarkdownFiles(onProgress?: (current: number, total: number, fileName: string) => void): Promise<{
  total: number;
  success: number;
  failed: number;
  failedFiles: Array<{fileName: string, error: string}>;
}> {
  try {
    // 获取工作区中的所有文件
    const fileTree = await getWorkspaceFiles();
    const retrievalScope = await resolveRetrievalScope();

    // 收集所有需要处理的文件
    const filesToProcess: Array<{name: string, path: string}> = [];

    async function collectFiles(tree: DirTree[]): Promise<void> {
      for (const item of tree) {
        if (item.isFile && item.name.endsWith('.md')) {
          const filePath = await getFilePath(item);
          if (isPathAllowedForRag(filePath, retrievalScope)) {
            filesToProcess.push({ name: item.name, path: filePath });
          }
        }

        // 递归处理子目录
        if (item.children && item.children.length > 0) {
          await collectFiles(item.children);
        }
      }
    }

    await collectFiles(fileTree);

    // 使用并发控制处理文件（限制并发数为 3）
    const results = await runWithConcurrencyLimit(
      filesToProcess.map(file => async () => {
        try {
          const success = await processMarkdownFile(file.path);
          return { success, fileName: file.name, error: null };
        } catch (error) {
          handleRAGError(error, 	error); return false; } } /** * */ async function getWorkspaceFiles(): Promise<DirTree[]> { const workspace = await getWorkspacePath(); // async function processDirectory(dirPath: string, useCustomPath: boolean): Promise<DirTree[]> { let entries: DirEntry[]; if (useCustomPath) { entries = await readDir(dirPath); } else { entries = await readDir(dirPath, { baseDir: BaseDirectory.AppData }); } const result: DirTree[] = []; for (const entry of entries) { if (entry.name === '.DS_Store' || entry.name.startsWith('.')) continue; if (!entry.isDirectory && !entry.name.endsWith('.md')) continue; // DirTree const item: DirTree = { name: entry.name, isFile: !entry.isDirectory, isDirectory: entry.isDirectory, isSymlink: false, // Tauri FS API isSymlink children: [], isLocale: true, isEditing: false }; // Yes ， if (entry.isDirectory) { const childPath = await join(dirPath, entry.name); // item.children = await processDirectory(childPath, useCustomPath); // item.children.forEach(child => { child.parent = item; }); } result.push(item); } return result; } // Root directory const rootPath = workspace.isCustom ? workspace.path : 'article'; return await processDirectory(rootPath, workspace.isCustom); } /** * MarkdownFile（ ） */ export async function processAllMarkdownFiles(onProgress?: (current: number, total: number, fileName: string) => void): Promise<{ total: number; success: number; failed: number; failedFiles: Array<{fileName: string, error: string}>; }> { try { // File const fileTree = await getWorkspaceFiles(); const retrievalScope = await resolveRetrievalScope(); // File const filesToProcess: Array<{name: string, path: string}> = []; async function collectFiles(tree: DirTree[]): Promise<void> { for (const item of tree) { if (item.isFile && item.name.endsWith('.md')) { const filePath = await getFilePath(item); if (isPathAllowedForRag(filePath, retrievalScope)) { filesToProcess.push({ name: item.name, path: filePath }); } } // if (item.children && item.children.length > 0) { await collectFiles(item.children); } } } await collectFiles(fileTree); // File（ 3） const results = await runWithConcurrencyLimit( filesToProcess.map(file => async () => { try { const success = await processMarkdownFile(file.path); return { success, fileName: file.name, error: null }; } catch (error) { handleRAGError(error — translated from Chinese
, false);
          return { success: false, fileName: file.name, error: String(error) };
        }
      }),
      3, // 并发限制为 3，避免过多 API 调用
      (completed, total, taskIndex) => {
        if (onProgress && completed > 0) {
          const currentFile = filesToProcess[taskIndex]?.name || '';
          onProgress(completed, total, currentFile);
        }
      }
    );

    // 统计结果
    const failedFiles: Array<{fileName: string, error: string}> = [];
    let success = 0;
    let failed = 0;

    for (const result of results) {
      if (result.success) {
        success++;
      } else {
        failed++;
        if (result.error) {
          failedFiles.push({ fileName: result.fileName, error: result.error });
        }
      }
    }

    return {
      total: filesToProcess.length,
      success,
      failed,
      failedFiles
    };
  } catch (error) {
    handleRAGError(error, '处理工作区Markdown文件失败');
    throw error;
  }
}

/**
 * 根据DirTree项获取完整文件路径
 */
async function getFilePath(item: DirTree): Promise<string> {
  const workspace = await getWorkspacePath();
  let path = item.name;
  let parent = item.parent;
  
  // 构建相对路径
  while (parent) {
    path = 	false); return { success: false, fileName: file.name, error: String(error) }; } }), 3, // 3， API (completed, total, taskIndex) => { if (onProgress && completed > 0) { const currentFile = filesToProcess[taskIndex]?.name || ''; onProgress(completed, total, currentFile); } } ); // const failedFiles: Array<{fileName: string, error: string}> = []; let success = 0; let failed = 0; for (const result of results) { if (result.success) { success++; } else { failed++; if (result.error) { failedFiles.push({ fileName: result.fileName, error: result.error }); } } } return { total: filesToProcess.length, success, failed, failedFiles }; } catch (error) { handleRAGError(error, ' MarkdownFileFailed'); throw error; } } /** * DirTree File */ async function getFilePath(item: DirTree): Promise<string> { const workspace = await getWorkspacePath(); let path = item.name; let parent = item.parent; // while (parent) { path = — translated from Chinese
